timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional
1590254493.9546,BTCUSDT,Buy,0.02,9176.0,ZeroMinusTick,b0d0214a-aa40-52e4-a83e-a145dea3e6a5,18352000000.0,0.02,183.52
1590254493.2586,BTCUSDT,Buy,0.009,9176.0,ZeroMinusTick,17fca52d-08b2-5e34-862d-f9f4118c3cf9,8258400000.0,0.009,82.584
1590254492.837,BTCUSDT,Buy,0.009,9176.0,ZeroMinusTick,65b71820-c0ed-5947-ae42-5e516f0d8cf1,8258400000.0,0.009,82.584
1590254477.2493,BTCUSDT,Buy,0.022,9176.0,ZeroMinusTick,e6e65844-410a-5a6f-a20d-3fce3705e5e8,20187200000.0,0.022,201.872
1590254472.827,BTCUSDT,Buy,0.025,9176.0,MinusTick,9d98fb6e-2065-51c3-b88a-469db0f98f3e,22940000000.0,0.025,229.4
1590254470.0824,BTCUSDT,Sell,0.02,9179.5,PlusTick,8f20976f-a202-5b67-8a4e-5933d723c0d8,18359000000.0,0.02,183.59
1590254470.0824,BTCUSDT,Sell,0.001,9177.5,PlusTick,f6ead4c5-9c7c-5248-bf76-8dd7bed9f4cd,917750000.0,0.001,9.1775
1590254470.0824,BTCUSDT,Sell,0.02,9176.5,PlusTick,5e1749ed-5319-5d1e-b2b5-7e02d072fc2e,18353000000.0,0.02,183.53
1590254470.0824,BTCUSDT,Sell,1.75,9176.0,ZeroMinusTick,355f9e7d-ee0c-53b0-a789-ea4b9e24da5a,1605800000000.0,1.75,16058.0
1590254470.0824,BTCUSDT,Sell,0.89,9176.0,ZeroMinusTick,f51a4fba-11a7-5543-ba56-ff2aeff1c78e,816664000000.0,0.89,8166.64
1590254470.0824,BTCUSDT,Sell,0.319,9176.0,MinusTick,25e302ef-f6b1-5a3c-9456-23dfe6ba24e1,292714400000.0,0.319,2927.144
1590254420.665,BTCUSDT,Buy,0.01,9183.0,PlusTick,3ef4000e-084a-585f-a360-94c9361fce4c,9183000000.0,0.01,91.83
1590254393.1966,BTCUSDT,Sell,0.661,9182.5,ZeroMinusTick,047c8572-c298-5f9d-bc58-6073c024386c,606963250000.0,0.661,6069.6325
1590254389.7845,BTCUSDT,Sell,0.013,9182.5,ZeroMinusTick,5f3fbaa4-c371-56b5-88c7-5d59bc065d25,11937250000.0,0.013,119.3725
1590254378.1875,BTCUSDT,Sell,0.018,9182.5,MinusTick,fb7a0dfb-3d38-569d-a5a7-c6b8591ebb32,16528500000.0,0.018,165.285
1590254371.0948,BTCUSDT,Sell,0.02,9183.0,PlusTick,66e5eb35-199a-5402-b185-231879affaa2,18366000000.0,0.02,183.66
1590254371.0948,BTCUSDT,Sell,0.015,9182.5,MinusTick,862e575c-0b28-59ab-a153-1f6c7895d69c,13773750000.000002,0.015,137.7375
1590254371.0948,BTCUSDT,Sell,0.02,9187.0,MinusTick,3d1dd341-3f41-583f-8408-08d72b5f4499,18374000000.0,0.02,183.74
1590254280.1309,BTCUSDT,Sell,0.214,9191.0,MinusTick,55d5e662-e113-567d-aabe-5562c5154ddf,196687400000.0,0.214,1966.874
1590254276.7159,BTCUSDT,Buy,0.982,9191.5,ZeroMinusTick,1c8de057-19f6-5af0-b032-6e3388698a95,902605300000.0,0.982,9026.053
1590254276.6158,BTCUSDT,Buy,0.1,9191.5,PlusTick,46776409-5e23-582d-8e32-a643ff3e42a9,91915000000.0,0.1,919.15
1590254276.5149,BTCUSDT,Buy,0.398,9191.0,ZeroMinusTick,0188d895-8699-5fc9-a225-9a0d4976835b,365801800000.0,0.398,3658.018
1590254276.415,BTCUSDT,Buy,0.584,9191.0,PlusTick,ea58c92f-7272-5530-abd4-1cd6320364bc,536754400000.0,0.584,5367.544
1590254276.315,BTCUSDT,Buy,0.2,9190.0,PlusTick,443c8690-b350-59c7-b6a1-54d0b031e457,183800000000.0,0.2,1838.0
1590254275.815,BTCUSDT,Buy,0.02,9188.0,PlusTick,8c74d4a0-6e76-5189-8f94-3120f5a6ae2d,18376000000.0,0.02,183.76
1590254274.2266,BTCUSDT,Buy,0.98,9187.0,ZeroMinusTick,3ba07632-220b-5ee7-8acf-52a25bd173ff,900326000000.0,0.98,9003.26
1590254274.2266,BTCUSDT,Buy,0.1,9187.0,PlusTick,9ad072a5-df02-55cb-bd58-a9e439c87ddb,91870000000.0,0.1,918.7
1590254212.6922,BTCUSDT,Sell,0.024,9186.5,ZeroMinusTick,f08afb24-a053-55bf-9d8b-9088af7001cb,22047600000.0,0.024,220.476
1590254201.0825,BTCUSDT,Sell,0.018,9186.5,ZeroMinusTick,124c2dcb-162f-5d92-b344-fea3d9221ff9,16535700000.0,0.018,165.357
1590254193.6822,BTCUSDT,Sell,0.643,9186.5,MinusTick,12ace412-f31f-5d86-8d19-55044b0ac98a,590691950000.0,0.643,5906.9195
1590254193.622,BTCUSDT,Buy,0.02,9187.0,PlusTick,77e2e39b-e6e8-51a0-8bc4-6b4f34a6bdf6,18374000000.0,0.02,183.74
1590254186.0731,BTCUSDT,Sell,0.029,9186.5,ZeroMinusTick,1e86ba60-d809-5b83-ac16-3f2ffcb43c6a,26640850000.0,0.029,266.4085
1590254174.6722,BTCUSDT,Sell,0.013,9186.5,ZeroMinusTick,22367215-c6eb-5c44-b48f-90e6d3919088,11942450000.0,0.013,119.4245
1590254169.0638,BTCUSDT,Sell,0.35,9186.5,PlusTick,7d5e6ac2-4280-5a50-8bd4-19f80b4cb436,321527500000.0,0.35,3215.275
1590254150.0613,BTCUSDT,Buy,0.018,9184.0,ZeroMinusTick,d46dea7d-0861-549a-8ef7-dc7f477e6175,16531200000.000002,0.018,165.312
1590254117.6445,BTCUSDT,Buy,0.014,9184.0,PlusTick,f324462f-f5b9-5f4d-9b87-3eb54891dd31,12857600000.0,0.014,128.576
1590254108.8228,BTCUSDT,Buy,0.009,9182.5,PlusTick,cef057fa-4382-5efd-9e56-ccce2a62e021,8264250000.0,0.009,82.6425
1590254098.5741,BTCUSDT,Sell,0.2,9180.5,ZeroMinusTick,01dd7fc6-9074-50dd-8398-80d72b72f648,183610000000.0,0.2,1836.1
1590254098.5741,BTCUSDT,Sell,0.009,9180.5,ZeroMinusTick,20fdc62e-36f9-5639-bb3a-1b5e6799e92d,8262450000.0,0.009,82.6245
1590254098.5741,BTCUSDT,Sell,3.261,9180.5,ZeroMinusTick,69056002-b4bc-502d-a2a6-683a2a049fee,2993761050000.0,3.261,29937.6105
1590254098.5741,BTCUSDT,Sell,3.3,9180.5,ZeroMinusTick,0e4642c4-8138-569a-b0ee-b12440743268,3029565000000.0,3.3,30295.65
1590254098.5741,BTCUSDT,Sell,0.25,9180.5,ZeroMinusTick,d42fdeaa-2885-506e-a764-a3ee1675afe1,229512500000.0,0.25,2295.125
1590254098.5741,BTCUSDT,Sell,2.69,9180.5,ZeroMinusTick,e89c6f01-a216-5641-9890-7a9bdd967bd9,2469554500000.0,2.69,24695.545
1590254098.5741,BTCUSDT,Sell,6.428,9180.5,ZeroMinusTick,bd6f4a57-6e4a-5fd9-ab62-06f4c2a9b398,5901225400000.0,6.428,59012.254
1590254098.5741,BTCUSDT,Sell,3.862,9180.5,MinusTick,1ebd2d54-b596-5b77-aed9-74d28cd2e605,3545509100000.0,3.862,35455.091
1590254091.023,BTCUSDT,Buy,0.007,9181.0,PlusTick,b07ea517-73bb-55a0-a660-894ada5778a8,6426700000.0,0.007,64.267
1590254089.5726,BTCUSDT,Sell,4.138,9180.5,ZeroMinusTick,54e5cdc0-e96f-51f0-8c9b-f2d15c65eacb,3798890900000.0,4.138,37988.909
1590254089.5726,BTCUSDT,Sell,4.4,9180.5,PlusTick,48df7883-d6a3-5fef-ae33-33bbc629e41f,4039419999999.9995,4.4,40394.2
1590254080.3725,BTCUSDT,Sell,0.006,9180.0,ZeroMinusTick,c16a515e-c70f-576c-b43f-4e45c03d99f6,5508000000.0,0.006,55.08
1590254080.3604,BTCUSDT,Sell,0.019,9180.0,MinusTick,5be3f37a-f518-5754-ae2c-1b7f65bcf5a3,17442000000.0,0.019,174.42
1590254080.3604,BTCUSDT,Sell,0.001,9181.5,ZeroMinusTick,6eb285e7-8d08-5392-a016-aec4fe8ecf83,918150000.0,0.001,9.1815
1590254080.3604,BTCUSDT,Sell,0.02,9181.5,MinusTick,7281789f-77d2-572b-ac0c-bb924f78b085,18363000000.0,0.02,183.63
1590254080.3546,BTCUSDT,Sell,8.0,9184.0,ZeroMinusTick,6aba718a-7124-5fb6-be91-0aaa2624a74a,7347200000000.0,8.0,73472.0
1590254080.3546,BTCUSDT,Sell,0.462,9184.0,MinusTick,847ff96a-211b-5a6b-a342-8eb3ffbc57bc,424300800000.0,0.462,4243.008
1590254076.6239,BTCUSDT,Buy,0.899,9184.5,ZeroMinusTick,5910049f-1086-5e78-9fcc-11d9efa7fcd5,825686550000.0,0.899,8256.8655
1590254076.0138,BTCUSDT,Buy,0.001,9184.5,MinusTick,531b20b6-d20b-5208-9e06-56019b68583c,918450000.0,0.001,9.1845
1590254075.733,BTCUSDT,Sell,7.0,9185.5,MinusTick,8d998c10-4707-512c-9232-8a61e0bd3087,6429850000000.0,7.0,64298.5
1590254025.7212,BTCUSDT,Sell,0.1,9186.5,ZeroMinusTick,a1aee003-c679-5096-9cc1-d0c8b03cbb49,91865000000.0,0.1,918.65
1590253999.356,BTCUSDT,Sell,0.116,9186.5,ZeroMinusTick,a7a24528-ae12-5e6e-a73c-b0edef939b12,106563400000.0,0.116,1065.634
1590253981.4523,BTCUSDT,Sell,0.02,9186.5,MinusTick,5b239f99-f2ff-5398-b058-8ab69f9d6d60,18373000000.0,0.02,183.73
1590253977.5746,BTCUSDT,Buy,0.015,9187.0,ZeroMinusTick,a7a874ea-4e16-5cce-b5ca-4aead2cb9a17,13780500000.0,0.015,137.805
1590253976.9556,BTCUSDT,Buy,0.391,9187.0,ZeroMinusTick,21ae72c2-6155-53a3-b322-acc6a63682e2,359211700000.0,0.391,3592.117
1590253960.9464,BTCUSDT,Buy,0.026,9187.0,ZeroMinusTick,af3839ba-f04d-5352-bac6-428365ba8fa4,23886200000.0,0.026,238.862
1590253958.5646,BTCUSDT,Buy,0.72,9187.0,ZeroMinusTick,7b5adf14-53db-578a-b98a-bbe1f3675610,661464000000.0,0.72,6614.64
1590253954.8729,BTCUSDT,Buy,0.05,9187.0,PlusTick,f23902eb-2bc6-5d59-8517-6689b5fd4714,45935000000.0,0.05,459.35
1590253950.5346,BTCUSDT,Sell,0.02,9186.5,MinusTick,19de9918-56d3-51a0-ab66-26bee952dffd,18373000000.0,0.02,183.73
1590253945.9366,BTCUSDT,Buy,0.008,9187.0,PlusTick,e96c68fe-06da-58df-9ee2-b5f3149a37cf,7349599999.999999,0.008,73.496
1590253942.3489,BTCUSDT,Sell,0.02,9186.5,MinusTick,130e0555-f068-53e1-b85a-024bbf012a23,18373000000.0,0.02,183.73
1590253938.5547,BTCUSDT,Buy,0.024,9187.0,ZeroMinusTick,1a5495d3-b571-584d-a1b8-9ed49920fdbe,22048800000.0,0.024,220.488
1590253930.9273,BTCUSDT,Buy,0.358,9187.0,PlusTick,f21d5f47-9617-51ed-af7f-919b845bf195,328894600000.0,0.358,3288.946
1590253923.8991,BTCUSDT,Sell,0.02,9186.5,MinusTick,ec132628-aab8-54fb-9a94-59296d6bf639,18373000000.0,0.02,183.73
1590253917.5449,BTCUSDT,Buy,0.009,9187.0,ZeroMinusTick,7408da44-5426-5cb8-82df-4319fa9a3450,8268300000.000001,0.009,82.683
1590253915.9179,BTCUSDT,Buy,0.527,9187.0,ZeroMinusTick,6e369438-57b8-5f80-8a78-9dc7e0ecbbf3,484154900000.0,0.527,4841.549
1590253900.9078,BTCUSDT,Buy,0.064,9187.0,ZeroMinusTick,39eb7c15-2b91-5bae-981b-c8f94b667a01,58796799999.99999,0.064,587.968
1590253896.5348,BTCUSDT,Buy,0.35,9187.0,ZeroMinusTick,d5fc972f-dd9e-52af-98f1-d17f0f11a05c,321545000000.0,0.35,3215.45
1590253884.8984,BTCUSDT,Buy,0.653,9187.0,ZeroMinusTick,21dc4d0d-7d2f-56bc-802b-59a4abd2c76b,599911100000.0,0.653,5999.111
1590253875.5249,BTCUSDT,Buy,0.017,9187.0,ZeroMinusTick,cb33ae69-82d5-5322-8d89-155f5f39d376,15617900000.0,0.017,156.179
1590253868.8885,BTCUSDT,Buy,0.439,9187.0,ZeroMinusTick,3c6723a0-b7fc-52fd-bd14-f2c887bf010e,403309300000.0,0.439,4033.093
1590253866.8901,BTCUSDT,Buy,0.045,9187.0,ZeroMinusTick,c5cb14e5-143d-5c9d-a5ba-40f3ab05297a,41341500000.0,0.045,413.415
1590253855.515,BTCUSDT,Buy,0.601,9187.0,MinusTick,5af995e4-0398-56c0-a69d-df0015ce5410,552138700000.0,0.601,5521.387
1590253836.8697,BTCUSDT,Buy,0.016,9188.0,ZeroMinusTick,081ab54c-4db9-5c08-a474-045df4e12230,14700800000.000002,0.016,147.008
1590253836.5051,BTCUSDT,Buy,0.734,9188.0,PlusTick,1a37b924-99a2-5a0a-ace1-86c925812162,674399200000.0,0.734,6743.992
1590253826.0684,BTCUSDT,Sell,0.25,9187.5,MinusTick,eb078555-2072-5fb1-8f0a-30b3f8d46210,229687500000.0,0.25,2296.875
1590253821.8604,BTCUSDT,Buy,0.029,9188.0,ZeroMinusTick,6a3da95a-0b73-5a44-acfd-bc6e7539dfee,26645200000.0,0.029,266.452
1590253817.4893,BTCUSDT,Buy,0.018,9188.0,PlusTick,e77bba3a-107b-578a-b535-1ed33b336822,16538399999.999998,0.018,165.384
1590253814.1738,BTCUSDT,Sell,0.02,9187.5,ZeroMinusTick,8621a2c0-e88e-5050-9a56-1656c03a8432,18375000000.0,0.02,183.75
1590253805.9758,BTCUSDT,Sell,0.06,9187.5,MinusTick,8084ba80-6043-5bd9-ba49-3daefdd1c31c,55125000000.0,0.06,551.25
1590253805.8511,BTCUSDT,Buy,0.595,9188.0,ZeroMinusTick,2d394ee6-df76-5321-a2d9-c91cde9ee10e,546685999999.99994,0.595,5466.86
1590253798.4792,BTCUSDT,Buy,0.025,9188.0,ZeroMinusTick,ce04b400-dc05-55b9-85e1-753aabd8d71f,22970000000.0,0.025,229.7
1590253788.8418,BTCUSDT,Buy,0.022,9188.0,MinusTick,6e6c766e-1615-56ad-b60c-350dbed7aeb7,20213600000.0,0.022,202.136
1590253777.9354,BTCUSDT,Sell,0.253,9188.5,ZeroMinusTick,45a54015-024c-5706-a7de-9611cb967b67,232469050000.00003,0.253,2324.6905
1590253775.115,BTCUSDT,Sell,0.1,9188.5,ZeroMinusTick,bb33c7f7-4011-5165-a6a9-66682ad3229f,91885000000.0,0.1,918.85
1590253775.015,BTCUSDT,Sell,0.1,9188.5,ZeroMinusTick,da3ed37c-bfe7-5417-bb81-dc31283050eb,91885000000.0,0.1,918.85
1590253774.9151,BTCUSDT,Sell,0.1,9188.5,ZeroMinusTick,5131c3b1-b3b0-518b-8895-a2069646ffc1,91885000000.0,0.1,918.85
1590253774.815,BTCUSDT,Sell,0.346,9188.5,ZeroMinusTick,001caa69-0781-5a06-bf53-ae93b1ccd3d5,317922100000.0,0.346,3179.221
1590253774.815,BTCUSDT,Sell,0.189,9188.5,ZeroMinusTick,7c8683d5-668c-5dac-9a20-a097cc60ee5a,173662650000.0,0.189,1736.6265
1590253774.6139,BTCUSDT,Sell,0.691,9188.5,MinusTick,8588c358-d47b-5666-a089-a2f6079efe02,634925350000.0,0.691,6349.2535
1590253774.6139,BTCUSDT,Sell,0.01,9189.0,ZeroMinusTick,91eb5ce1-657d-5622-bfae-d0b5362f2429,9189000000.0,0.01,91.89
1590253774.6139,BTCUSDT,Sell,0.001,9189.0,MinusTick,854e3e7c-a9c4-5782-b4f7-7cab473db488,918900000.0,0.001,9.189
1590253774.6139,BTCUSDT,Sell,0.02,9191.0,MinusTick,f4e0699e-5033-517b-84e8-3508d27df80e,18382000000.0,0.02,183.82
1590253774.6139,BTCUSDT,Sell,0.058,9192.0,PlusTick,2d763b2c-4e43-5f0b-a832-4280186bc276,53313600000.0,0.058,533.136
1590253774.6139,BTCUSDT,Sell,0.02,9189.0,MinusTick,1d7e3b14-2a45-59d5-b522-933d1ebf2ec2,18378000000.0,0.02,183.78
1590253774.5152,BTCUSDT,Sell,0.1,9192.0,ZeroMinusTick,81fdba51-6da3-56a1-a4e3-980dbc062a8f,91920000000.0,0.1,919.2
1590253774.4151,BTCUSDT,Sell,0.842,9192.0,MinusTick,b82b25d6-d14b-54b5-9d71-f33468d213bc,773966400000.0,0.842,7739.664
1590253774.3165,BTCUSDT,Sell,0.305,9192.5,MinusTick,a1b3e69f-0bd2-5714-8ce5-134ee6cbe8e5,280371250000.0,0.305,2803.7125
1590253769.9059,BTCUSDT,Sell,0.02,9193.0,PlusTick,849bc476-ca65-57d4-bd0f-b79cc496328a,18386000000.0,0.02,183.86
1590253769.9059,BTCUSDT,Sell,0.001,9192.5,ZeroMinusTick,e22293c7-8f29-5b5d-833d-4e037160d6d7,919250000.0000001,0.001,9.1925
1590253769.9059,BTCUSDT,Sell,0.079,9192.5,MinusTick,4a83cedc-0335-561a-81ba-10e95356e696,72620750000.0,0.079,726.2075
1590253756.6367,BTCUSDT,Sell,0.034,9193.5,MinusTick,6495ca84-78ce-563d-ab60-a82807bd3007,31257900000.0,0.034,312.579
1590253750.527,BTCUSDT,Sell,0.002,9196.0,MinusTick,8ce407df-0ea4-5805-87b3-95ee897b62e9,1839200000.0,0.002,18.392
1590253727.8399,BTCUSDT,Buy,0.174,9197.5,PlusTick,d8cc7b0c-7b39-5329-b091-c706cdcb9d3c,160036500000.0,0.174,1600.365
1590253722.5222,BTCUSDT,Sell,0.78,9196.0,PlusTick,4989f3ca-de2a-5b95-92eb-5fe8a205610c,717288000000.0,0.78,7172.88
1590253721.513,BTCUSDT,Sell,0.2,9195.0,MinusTick,c81f12f9-696e-512b-bb8d-2bc22c0e66cc,183900000000.0,0.2,1839.0
1590253721.4388,BTCUSDT,Buy,0.014,9195.5,PlusTick,90450260-af9b-58c3-a854-e1ba705afcca,12873700000.0,0.014,128.737
1590253712.6623,BTCUSDT,Sell,0.02,9195.0,ZeroMinusTick,a5174cf9-ae61-50f0-a067-df7765e3a8f8,18390000000.0,0.02,183.9
1590253707.884,BTCUSDT,Sell,0.2,9195.0,ZeroMinusTick,91cc50b0-da6b-5f5f-96c3-2cf8f2639f8d,183900000000.0,0.2,1839.0
1590253707.884,BTCUSDT,Sell,0.1,9195.0,MinusTick,96c17fbf-7abb-54b2-84fd-9e78d53c17c3,91950000000.0,0.1,919.5
1590253700.4289,BTCUSDT,Buy,0.026,9197.0,ZeroMinusTick,66b079b0-df9e-5c54-860a-01db2c6b7d2a,23912200000.0,0.026,239.122
1590253694.7856,BTCUSDT,Buy,0.793,9197.0,ZeroMinusTick,b47b929e-a83a-5552-ba64-c47666d0f534,729322100000.0,0.793,7293.221
1590253679.4184,BTCUSDT,Buy,0.006,9197.0,ZeroMinusTick,4d73f47e-7926-57b9-af28-be9b244d6880,5518200000.0,0.006,55.182
1590253677.7763,BTCUSDT,Buy,0.02,9197.0,ZeroMinusTick,06f4ae0b-1f6d-525b-bd02-e708469e1cc1,18394000000.0,0.02,183.94
1590253661.7669,BTCUSDT,Buy,0.695,9197.0,PlusTick,cb1a9f9a-c1c5-5506-8216-29f64ec6d85a,639191500000.0,0.695,6391.915
1590253660.3975,BTCUSDT,Sell,0.4,9196.5,MinusTick,ad975ea8-62e3-5249-89b5-d3b3e0f4299b,367860000000.0,0.4,3678.6
1590253658.4085,BTCUSDT,Buy,0.035,9197.0,ZeroMinusTick,cb773e76-1554-538d-8415-d2b953367b10,32189500000.0,0.035,321.895
1590253645.7579,BTCUSDT,Buy,0.012,9197.0,ZeroMinusTick,ef540edf-d083-5c82-8e7c-fdc3addb79ac,11036400000.0,0.012,110.364
1590253637.3984,BTCUSDT,Buy,0.014,9197.0,ZeroMinusTick,ad59d224-abb3-524c-9882-3914ebd19324,12875800000.000002,0.014,128.758
1590253629.7486,BTCUSDT,Buy,0.017,9197.0,ZeroMinusTick,17dde5b1-fbc2-5182-b918-e1b13dfe0cce,15634899999.999998,0.017,156.349
1590253622.4858,BTCUSDT,Buy,0.02,9197.0,ZeroMinusTick,f557148c-198b-53df-b68e-b9cfdbca6efe,18394000000.0,0.02,183.94
1590253615.9575,BTCUSDT,Sell,0.1,9197.0,ZeroMinusTick,967a8f1d-6456-5238-bbad-daf36ded33d4,91970000000.0,0.1,919.7
1590253612.9051,BTCUSDT,Buy,0.954,9197.0,MinusTick,0b21902b-a32e-57fb-8efc-60b9db1beabd,877393800000.0,0.954,8773.938
1590253612.9051,BTCUSDT,Buy,0.02,9197.5,ZeroMinusTick,859d2831-a308-57d6-babd-52937306603e,18395000000.0,0.02,183.95
1590253612.9051,BTCUSDT,Buy,0.153,9197.5,PlusTick,d6d7cf3d-6eb8-5dbe-9e71-c50609d7f047,140721750000.0,0.153,1407.2175
1590253612.9051,BTCUSDT,Buy,0.001,9196.5,PlusTick,259b49a1-8681-5cf5-9e4a-6484a2b80101,919650000.0,0.001,9.1965
1590253612.9051,BTCUSDT,Buy,1.751,9195.5,PlusTick,203513c7-c138-5adb-8f57-e038e697438d,1610132050000.0,1.751,16101.3205
1590253612.9051,BTCUSDT,Buy,0.821,9195.0,PlusTick,45d46de8-73d1-5a3d-a07f-df55fe88661b,754909500000.0,0.821,7549.095
1590253612.8998,BTCUSDT,Buy,0.02,9194.5,ZeroMinusTick,34a2994b-16c7-5e22-b950-aaba68896331,18389000000.0,0.02,183.89
1590253612.8998,BTCUSDT,Buy,1.204,9194.5,PlusTick,385170ce-1f52-5dab-9a6d-f5f291881bee,1107017800000.0,1.204,11070.178
1590253612.7451,BTCUSDT,Buy,0.001,9193.0,ZeroMinusTick,c00a447c-e964-5f80-8d8f-f2fe01c618bc,919300000.0,0.001,9.193
1590253612.7451,BTCUSDT,Buy,0.2,9193.0,ZeroMinusTick,2f80a9e9-e8a9-528c-bf18-8bb68fdb3e9e,183860000000.0,0.2,1838.6
1590253612.7451,BTCUSDT,Buy,0.25,9193.0,ZeroMinusTick,7d6731bf-9811-547d-86e5-2dd5460da3d7,229825000000.0,0.25,2298.25
1590253612.7451,BTCUSDT,Buy,0.001,9193.0,ZeroMinusTick,eb950acc-bbc2-5a51-9aa3-dfe92f9077ce,919300000.0,0.001,9.193
1590253612.7451,BTCUSDT,Buy,0.915,9193.0,PlusTick,06d78bf3-20b6-5ac7-893e-f1bc00982a35,841159499999.9999,0.915,8411.595
1590253606.11,BTCUSDT,Sell,0.06,9192.5,PlusTick,5ace6a47-89d2-5e21-b9b3-c2a65a4a7b54,55154999999.99999,0.06,551.55
1590253605.4679,BTCUSDT,Buy,0.766,9191.5,ZeroMinusTick,964348be-2d88-55b9-8494-71c086098a90,704068900000.0,0.766,7040.689
1590253605.0924,BTCUSDT,Buy,0.228,9191.5,ZeroMinusTick,35fa21d6-2257-5499-a326-535424dbc43b,209566199999.99997,0.228,2095.662
1590253599.0912,BTCUSDT,Buy,0.222,9191.5,ZeroMinusTick,c9b4fcc9-43df-50e3-ac8e-a0beeeb59398,204051300000.0,0.222,2040.513
1590253599.0912,BTCUSDT,Buy,0.006,9191.5,ZeroMinusTick,ecc6f001-dd1b-5659-88fb-6025721d114b,5514900000.0,0.006,55.149
1590253593.6648,BTCUSDT,Buy,0.028,9191.5,ZeroMinusTick,d1c5aabb-351a-5fd8-a874-fb5b6fbe9a7e,25736200000.000004,0.028,257.362
1590253593.6648,BTCUSDT,Buy,0.2,9191.5,ZeroMinusTick,9910988f-439e-5d01-b802-422592d4b260,183830000000.0,0.2,1838.3
1590253567.7115,BTCUSDT,Buy,0.016,9191.5,ZeroMinusTick,fa753fd0-0a0f-5f5d-9b7c-9e485d3c7ffa,14706400000.0,0.016,147.064
1590253560.358,BTCUSDT,Buy,0.008,9191.5,ZeroMinusTick,48edbdb9-cf66-5b63-a5be-9a8a733c726e,7353200000.0,0.008,73.532
1590253551.702,BTCUSDT,Buy,0.014,9191.5,PlusTick,5c77b90c-6122-50cd-80d4-625538d19a28,12868100000.000002,0.014,128.681
1590253543.4572,BTCUSDT,Sell,0.02,9191.0,MinusTick,8e6ad198-4798-5e65-afb4-dbc2f6dff293,18382000000.0,0.02,183.82
1590253541.3452,BTCUSDT,Buy,0.781,9191.5,ZeroMinusTick,90bfca54-4c83-5536-9d7d-be4ae2278ff5,717856150000.0,0.781,7178.5615
1590253534.6928,BTCUSDT,Buy,0.012,9191.5,PlusTick,26ed17f3-c99b-52f0-a68b-07cf749bd7f9,11029800000.0,0.012,110.298
1590253523.2492,BTCUSDT,Sell,0.3,9191.0,MinusTick,b4751790-e582-574c-8ee8-977b5d0d5dd2,275730000000.0,0.3,2757.3
1590253521.3353,BTCUSDT,Buy,0.062,9191.5,ZeroMinusTick,e04d3e84-2ab5-5fa3-9dad-61f521bb90d3,56987300000.00001,0.062,569.873
1590253517.6829,BTCUSDT,Buy,0.59,9191.5,ZeroMinusTick,862cdb61-518a-5523-8992-95487b1c56c3,542298499999.99994,0.59,5422.985
1590253510.5749,BTCUSDT,Buy,0.033,9191.5,ZeroMinusTick,234fca9c-69a2-5b0c-8706-9e0b73504f2c,30331950000.0,0.033,303.3195
1590253510.5749,BTCUSDT,Buy,0.06,9191.5,ZeroMinusTick,64eb2c21-7db9-5765-8a74-73b14bf57ef0,55149000000.0,0.06,551.49
1590253496.1575,BTCUSDT,Buy,0.04,9191.5,ZeroMinusTick,2c1243c0-ba25-5ad2-a5eb-2e02cb1058b3,36766000000.0,0.04,367.66
1590253441.0174,BTCUSDT,Buy,0.2,9191.5,ZeroMinusTick,5645ee3a-a594-5168-9d0c-bac9bf87ec78,183830000000.0,0.2,1838.3
1590253434.9116,BTCUSDT,Buy,0.01,9191.5,ZeroMinusTick,71465f4d-addf-5b12-846f-aaad955e852c,9191500000.0,0.01,91.915
1590253428.3088,BTCUSDT,Buy,0.05,9191.5,ZeroMinusTick,cbc76100-83d1-5982-9d2f-96fe821b64ee,45957500000.0,0.05,459.575
1590253424.5898,BTCUSDT,Buy,1.128,9191.5,ZeroMinusTick,57d69efd-2b79-56f7-9654-b70112ff1b7b,1036801200000.0001,1.128,10368.012
1590253424.5898,BTCUSDT,Buy,8.12,9191.5,ZeroMinusTick,2032048a-0f05-5b3f-bdae-50ad7f34dc74,7463498000000.0,8.12,74634.98
1590253424.5898,BTCUSDT,Buy,0.35,9191.5,ZeroMinusTick,b042a311-a98b-55da-8caf-ecf75313fb04,321702500000.0,0.35,3217.025
1590253424.5898,BTCUSDT,Buy,0.5,9191.5,ZeroMinusTick,5e726b3c-719e-56da-8550-8ffe1e68afec,459575000000.0,0.5,4595.75
1590253424.5898,BTCUSDT,Buy,0.4,9191.5,ZeroMinusTick,4a638b5d-8367-5450-9b15-bf57da508255,367660000000.0,0.4,3676.6
1590253424.5898,BTCUSDT,Buy,0.5,9191.5,ZeroMinusTick,f6198b55-3d11-5f04-913c-f97f7056b5c0,459575000000.0,0.5,4595.75
1590253424.5898,BTCUSDT,Buy,0.35,9191.5,ZeroMinusTick,7c5ec8f2-634d-56e1-afdc-7ffcf07011b3,321702500000.0,0.35,3217.025
1590253424.5898,BTCUSDT,Buy,2.62,9191.5,ZeroMinusTick,eb2b7936-d88c-5c02-9c69-d6fe0994259a,2408173000000.0,2.62,24081.73
1590253424.5898,BTCUSDT,Buy,2.2,9191.5,ZeroMinusTick,5fa80fe4-ab64-5cef-bb1e-acff0cda731c,2022130000000.0,2.2,20221.3
1590253424.5898,BTCUSDT,Buy,0.2,9191.5,ZeroMinusTick,04110239-8768-5604-b91d-3271503acd7b,183830000000.0,0.2,1838.3
